"com","lib_com","dep","reg","business_crea","nb_crimes","nb_households","pop","income","com_type","party","tax_rate","motorway","iqr_income","nb_businesses","crime_rate"
"60463","Nogent-sur-Oise","60",32,0.19701986014843,66,8042.34190884971,19764,2,"C","Left",0.288399994373322,1,14732,604,0.00820656479767097
"60471","Noyon","60",32,0.0879888236522675,46,6661.19981348535,14239,2,"C","Left",0.244100004434586,1,14656,716,0.00690566283672721
"60509","Pont-Sainte-Maxence","60",32,0.173277661204338,22,5629.29809292372,12771,2,"C","Right",0.248700007796288,1,14184,479,0.00390812489174361
"60612","Senlis","60",32,0.14027538895607,49,7356.0634399078,15443,4,"C","Right",0.234699994325638,1,21218,1162,0.00666117148122558
"61001","Alençon","61",28,0.0936227962374687,63,15001.894608677,27192,2,"C","Left",0.216600000858307,1,16544,1474,0.00419946957656676
"61006","Argentan","61",28,0.0938416421413422,14,7814.31525597586,14406,2,"C","Left",0.236399993300438,1,13596,682,0.00179158372056896
"61169","Flers","61",28,0.0966442972421646,22,8547.24159798761,15272,2,"C","Left",0.259900003671646,0,13504,745,0.00257392981674693
"62014","Aire-sur-la-Lys","62",32,0.101449273526669,18,4602.25125628156,10118,2,"B","Left",0.21450001001358,1,13954,483,0.00391112935770988
"62040","Arques","62",32,0.117948718369007,21,4491.03517070499,10092,2,"C","Right",0.268400013446808,1,12442,390,0.00467598208470576
"62041","Arras","62",32,0.118238992989063,93,23472.7296693522,41839,2,"C","Right",0.307199984788895,1,18440,2385,0.00396204452187885
"62048","Auchel","62",32,0.128526642918587,17,4917.63590086227,10647,2,"B","Right",0.290499985218048,1,13372,319,0.00345694564272625
"62065","Avion","62",32,0.126168221235275,44,8129.39027225121,18384,2,"B","Left",0.324000000953674,1,13027,428,0.00541246004023072
"62108","Berck","62",32,0.106412008404732,48,12519.4620133068,14822,2,"C","Right",0.321199983358383,1,14780,733,0.00383403056369206
"62119","Béthune","62",32,0.104013569653034,95,14103.2034608387,25561,2,"C","Centre & Others",0.290499985218048,1,17108,1769,0.00673605824831165
"62160","Boulogne-sur-Mer","62",32,0.112349115312099,298,23158.1714653364,43048,2,"C","Left",0.336199998855591,1,14840,2154,0.0128680280498852
"62178","Bruay-la-Buissière","62",32,0.118100129067898,81,10649.0408658337,22540,2,"C","Left",0.290499985218048,1,13066,779,0.00760631882443796
"62186","Bully-les-Mines","62",32,0.114369504153728,68,5564.57050001239,12600,2,"B","Left",0.324000000953674,1,13238,341,0.0122201704515827
"62193","Calais","62",32,0.12067748606205,154,35985.994867003,76751,2,"C","Right",0.307500004768372,1,14414,2834,0.00427944261563847
"62215","Carvin","62",32,0.10814606398344,76,7577.37498824752,17131,2,"B","Left",0.337900012731552,1,13306,712,0.0100298586407398
"62250","Courrières","62",32,0.111111111938953,41,4500.95682722521,10800,2,"B","Left",0.337900012731552,1,12724,396,0.00910917424313
"62318","Étaples","62",32,0.107594937086105,15,5269.49623595423,11306,2,"C","Right",0.264899998903275,1,11972,474,0.0028465719166196
"62413","Harnes","62",32,0.117359414696693,53,5599.4954491704,12691,2,"B","Left",0.324000000953674,1,12958,409,0.00946513850776542
"62427","Hénin-Beaumont","62",32,0.130895093083382,137,12340.8634367795,26768,2,"C","Centre & Others",0.337900012731552,1,14062,1039,0.0111013302028526
"62498","Lens","62",32,0.122114218771458,149,17254.9821701324,30843,2,"C","Left",0.324000000953674,1,14500,1646,0.00863518713209176
"62510","Liévin","62",32,0.12667353451252,123,13568.8632571214,31655,2,"C","Left",0.324000000953674,1,13516,971,0.00906487136536257
"62516","Lillers","62",32,0.119680851697922,20,4813.42638121985,10310,2,"B","Left",0.224599987268448,1,14156,376,0.00415504433142103
"62525","Longuenesse","62",32,0.108823530375957,17,4705.04657847002,11703,2,"C","Left",0.268400013446808,1,14146,340,0.00361314170146389
"62548","Marck","62",32,0.130872488021851,15,4174.44211009568,10856,2,"B","Right",0.307500004768372,1,13494,298,0.00359329452999797
"62570","Méricourt","62",32,0.113553114235401,43,5020.85934412083,11782,2,"B","Left",0.324000000953674,1,12726,273,0.00856427098487648
"62587","Montigny-en-Gohelle","62",32,0.128440365195274,41,4191.65755087087,10482,2,"B","Left",0.337900012731552,1,13238,218,0.00978133339911838
"62617","Noeux-les-Mines","62",32,0.0886917933821678,25,5670.9868480661,12268,2,"B","Left",0.313199996948242,1,12028,451,0.00440840380515525
"62643","Outreau","62",32,0.140495866537094,55,6123.01500007611,14076,2,"B","Left",0.336199998855591,1,11248,363,0.00898250290082849
"62758","Saint-Martin-Boulogne","62",32,0.108734406530857,32,5467.3813700529,11455,2,"B","Left",0.336199998855591,1,14526,561,0.00585289333853263
"62765","Saint-Omer","62",32,0.109207712113857,33,8283.22948899367,15130,2,"C","Right",0.268400013446808,1,16304,934,0.00398395336551386
"63032","Beaumont","63",84,0.119850188493729,70,6033.32225360174,11417,4,"B","Right",0.257499992847443,1,17438,534,0.0116022312513163
"63075","Chamalières","63",84,0.119266055524349,93,12219.7388682637,18280,4,"B","Right",0.257499992847443,1,20944,981,0.00761063726505101
"63113","Clermont-Ferrand","63",84,0.124899826943874,739,89107.1438822718,144784,2,"C","Left",0.257499992847443,1,17382,8735,0.00829338667813622
"63124","Cournon-d'Auvergne","63",84,0.104056440293789,91,9644.36280919177,20179,3,"B","Left",0.257499992847443,1,13562,1134,0.00943556373815287
"63164","Gerzat","63",84,0.105376340448856,83,4874.3116857767,10539,3,"B","Right",0.257499992847443,1,11862,465,0.0170280452606662
"63178","Issoire","63",84,0.0889487862586975,42,8690.96274139522,15099,2,"C","Right",0.236800000071526,1,13440,1113,0.00483260615074935
"63284","Pont-du-Château","63",84,0.0943738669157028,97,5091.4119916816,11166,3,"I","Left",0.257499992847443,1,13248,551,0.0190516894249532
"63300","Riom","63",84,0.107053942978382,72,10205.5373707334,19861,3,"C","Right",0.25220000743866,1,15336,1205,0.00705499351817335
"63430","Thiers","63",84,0.0989399328827858,45,7293.62906947054,12191,2,"C","Left",0.248400002717972,1,13856,849,0.00616976810465447
"64024","Anglet","64",75,0.117681846022606,170,26059.4600768605,40030,4,"C","Right",0.318300008773804,1,16576,3382,0.00652354267888119
"64102","Bayonne","64",75,0.124453648924828,155,30485.5887893103,50566,2,"C","Right",0.318300008773804,1,14938,4347,0.00508436957118409
"64122","Biarritz","64",75,0.111904084682465,95,25761.8898451303,25253,4,"B","Centre & Others",0.318300008773804,1,19960,3503,0.00368761766202325
"64129","Billère","64",75,0.179310351610184,39,8067.73414288052,13423,2,"B","Left",0.329700022935867,1,14136,580,0.00483407104266271
"64260","Hendaye","64",75,0.122448980808258,76,14048.2164067842,16727,2,"B","Left",0.23819999396801,1,14278,1078,0.00540993943994897
"64335","Lescar","64",75,0.1027607396245,96,4430.34549585018,10478,4,"B","Left",0.329700022935867,1,17508,652,0.02166873894822
"64348","Lons","64",75,0.128603100776672,62,6316.35196584585,13022,4,"B","Right",0.329700022935867,1,16420,902,0.00981579245983284
"64422","Oloron-Sainte-Marie","64",75,0.0855803042650223,18,6791.12060979573,11471,2,"C","Right",0.289299994707108,0,13220,853,0.00265051985294389
"64430","Orthez","64",75,0.0783475786447525,42,6222.65218004503,11340,2,"C","Left",0.261000007390976,1,14502,702,0.00674953360476852
"64445","Pau","64",75,0.128132656216621,335,52901.515585409,78995,2,"C","Centre & Others",0.329700022935867,1,17872,5307,0.00633252178681243
"64483","Saint-Jean-de-Luz","64",75,0.0934523791074753,49,14336.9829057089,14652,3,"B","Right",0.23819999396801,1,15984,1680,0.00341773442308343
"65286","Lourdes","65",76,0.0750830546021461,42,9673.52581190624,14281,2,"C","Left",0.325999975204468,1,11849,1505,0.0043417468270262
"65440","Tarbes","65",76,0.109847255051136,224,29243.2216431671,42208,2,"C","Right",0.354399979114532,1,15622,3077,0.00765989475213444
"66008","Argelès-sur-Mer","66",76,0.140780419111252,67,15741.2453150855,10516,2,"C","Left",0.312099993228912,1,14652,1307,0.00425633415011905
"66037","Canet-en-Roussillon","66",76,0.138263672590256,70,15739.8360652855,12233,3,"I","Right",0.345899999141693,1,15603,1244,0.00444731442625291
"66136","Perpignan","66",76,0.14032644033432,755,72358.0201712904,123709,2,"C","Right",0.345899999141693,1,17736,10048,0.010434226893062
"66171","Saint-Cyprien","66",76,0.128848344087601,46,17111.0726302834,10570,3,"C","Right",0.350600004196167,1,15568,877,0.00268831773401444
"66172","Saint-Estève","66",76,0.123342178761959,20,5651.15371727321,11884,3,"B","Right",0.345899999141693,1,13926,754,0.00353910033253358
"67043","Bischheim","67",44,0.133960053324699,35,8592.98322587502,17369,2,"B","Right",0.262199997901917,1,15344,851,0.00407309069271876
"67046","Bischwiller","67",44,0.114963501691818,11,5179.68611308238,12723,2,"B","Right",0.13629999756813,1,14036,548,0.00212368080996592
"67130","Erstein","67",44,0.110132157802582,23,5459.88451606224,11119,3,"C","Left",0.238999992609024,1,14079,681,0.00421254331155487
"67180","Haguenau","67",44,0.0979538559913635,58,17184.8560923594,35406,3,"C","Right",0.194400012493134,1,15410,2297,0.00337506463180611
"67204","Hoenheim","67",44,0.133204638957977,30,5380.72084198264,11328,3,"B","Right",0.262199997901917,1,14450,518,0.00557546114749671
"67218","Illkirch-Graffenstaden","67",44,0.114285714924335,116,14423.5035435781,27334,3,"B","Left",0.262199997901917,1,17073,1470,0.00804242877949357
"67267","Lingolsheim","67",44,0.11328125,45,8882.27785592836,18503,3,"B","Right",0.262199997901917,1,16526,768,0.00506626799227693
"67348","Obernai","67",44,0.0951302349567413,14,6207.81256802562,11296,3,"C","Right",0.160799995064735,1,16390,883,0.00225522272887383
"67365","Ostwald","67",44,0.135940402746201,37,5626.71121559311,12443,3,"B","Left",0.262199997901917,1,16172,537,0.00657577732041111
"67437","Saverne","67",44,0.0924276188015938,45,6225.47092481832,11537,3,"C","Right",0.209999993443489,1,16642,898,0.00722836883240496
"67447","Schiltigheim","67",44,0.110563091933727,34,16332.4231217187,31993,2,"B","Centre & Others",0.262199997901917,1,16622,2433,0.00208174866317216
"67462","Sélestat","67",44,0.089191235601902,41,10087.4123783788,19575,3,"I","Right",0.179199993610382,1,15168,1323,0.00406447148803778
"67482","Strasbourg","67",44,0.128113508224487,658,152522.545828803,281512,2,"C","Left",0.262199997901917,1,19588,19311,0.00431411629293523
"68063","Cernay","68",44,0.106382980942726,21,5147.17067774854,11839,2,"C","Right",0.208999991416931,1,14574,658,0.00407991133668522
"68066","Colmar","68",44,0.108428351581097,158,35374.934437038,71781,2,"C","Right",0.240299999713898,1,16850,4473,0.00446643937337088
"68112","Guebwiller","68",44,0.0987055003643036,22,5964.68287704759,11665,2,"C","Centre & Others",0.256599992513657,1,14280,618,0.00368837714485327
"68154","Illzach","68",44,0.132332876324654,39,6695.41674130302,14839,2,"B","Right",0.266100019216537,1,15056,733,0.00582488013918758
"68166","Kingersheim","68",44,0.132302403450012,42,6081.09446685126,13346,3,"B","Left",0.266100019216537,1,15056,582,0.00690665146363813
"68224","Mulhouse","68",44,0.116807363927364,370,57802.0832194767,111892,2,"C","Right",0.266100019216537,1,16152,6515,0.00640115337357472
"68271","Riedisheim","68",44,0.140202701091766,30,6625.99344980267,12513,4,"B","Right",0.266100019216537,1,20992,592,0.00452762294850947
"68278","Rixheim","68",44,0.111275963485241,33,6600.99752747427,14269,4,"B","Right",0.266100019216537,1,20372,674,0.00499924441156801
"68297","Saint-Louis","68",44,0.0885572135448456,131,10798.94149966,20713,4,"C","Right",0.205599993467331,1,26412,1005,0.012130818562553
"68375","Wittelsheim","68",44,0.120082817971706,31,4733.02404343796,10513,3,"B","Right",0.240799993276596,1,13178,483,0.00654972375282554
"68376","Wittenheim","68",44,0.109589040279388,32,6539.41346184031,14690,2,"B","Left",0.266100019216537,1,14370,657,0.00489340522460169
"69027","Brignais","69",84,0.102225884795189,52,5117.44222070747,11513,4,"B","Right",0.23759999871254,1,17166,1213,0.0101613262558363
"69029","Bron","69",84,0.16775818169117,309,19212.1847387274,41232,2,"B","Left",0.286200016736984,1,17666,1985,0.0160835430328299
"69034","Caluire-et-Cuire","69",84,0.153273805975914,200,21984.5854600003,42975,4,"B","Right",0.286200016736984,1,20176,2688,0.00909728320162728
"69069","Craponne","69",84,0.145710930228233,57,5158.34437856043,11183,4,"B","Right",0.286200016736984,1,17002,851,0.0110500571146255
"69089","Francheville","69",84,0.162127107381821,80,6098.62816194962,14683,4,"B","Right",0.286200016736984,1,18520,771,0.0131177041583111
"69091","Givors","69",84,0.135593220591545,93,8686.1458475682,19501,2,"B","Left",0.286200016736984,1,14306,944,0.0107067048645098
"69123","Lyon","69",84,0.15755370259285,3337,301474.000468468,521098,4,"C","Left",0.286200016736984,1,21162,46454,0.0110689478854381
"69149","Oullins","69",84,0.157575756311417,128,13936.5935799324,26750,3,"B","Right",0.286200016736984,1,15002,1485,0.00918445380973941
"69152","Pierre-Bénite","69",84,0.197478994727135,52,4762.35420674997,10355,2,"B","Right",0.286200016736984,1,14970,476,0.0109189694303497
"69199","Saint-Fons","69",84,0.173170730471611,47,7910.18435640024,18219,2,"B","Right",0.286200016736984,1,12668,820,0.00594170728296258
"69204","Saint-Genis-Laval","69",84,0.12949101626873,131,9348.9979373415,21920,4,"B","Centre & Others",0.286200016736984,1,18444,1336,0.0140121969090146
"69243","Tarare","69",84,0.106180667877197,25,5525.70076941218,10899,2,"C","Right",0.250100016593933,1,12670,631,0.00452431303164096
"69244","Tassin-la-Demi-Lune","69",84,0.170365542173386,85,11115.4953588165,22188,4,"B","Right",0.286200016736984,1,20260,1532,0.00764698263605323
"69256","Vaulx-en-Velin","69",84,0.157684624195099,227,19078.4775920713,47746,2,"B","Left",0.286200016736984,1,13006,3006,0.0118982240016015
"69259","Vénissieux","69",84,0.173943415284157,189,28136.4483388746,64718,2,"B","Left",0.286200016736984,1,14582,2863,0.00671726572322453
"69264","Villefranche-sur-Saône","69",84,0.113981761038303,102,19238.7158830182,37207,2,"B","Right",0.226599991321564,1,15410,2632,0.00530180915505043
"69266","Villeurbanne","69",84,0.185177087783813,755,83272.4547631628,150091,2,"B","Left",0.286200016736984,1,16861,9148,0.00906662355694105
"69273","Corbas","69",84,0.107352942228317,54,4217.14312958727,11122,4,"B","Left",0.286200016736984,1,13226,680,0.0128048772215338
"69275","Décines-Charpieu","69",84,0.13285556435585,107,12657.4078568914,27776,2,"B","Right",0.286200016736984,1,14388,1814,0.00845354761494418
"69282","Meyzieu","69",84,0.150595232844353,271,13710.8523144143,33199,3,"B","Right",0.286200016736984,1,15232,1680,0.0197653649667786
"69283","Mions","69",84,0.116666667163372,52,5308.89373813169,13083,4,"B","Right",0.286200016736984,1,14510,720,0.00979488431393993
"69286","Rillieux-la-Pape","69",84,0.152490884065628,158,12443.6134771571,30749,2,"B","Right",0.286200016736984,1,17246,1646,0.012697276421358
"69290","Saint-Priest","69",84,0.149532705545425,173,20229.1170081394,45433,2,"B","Right",0.286200016736984,1,15026,2782,0.00855202923243716
"70285","Héricourt","70",27,0.111904762685299,26,5268.18438460267,10407,2,"C","Left",0.2567999958992,1,13618,420,0.00493528663802851
"70550","Vesoul","70",27,0.0843653231859207,30,9393.19001028883,16190,2,"C","Right",0.229500010609627,0,15520,1292,0.00319380316667069
"71014","Autun","71",27,0.0960099771618843,24,8341.66569517147,14843,2,"I","Left",0.268299996852875,0,13804,802,0.00287712321220116
"71076","Chalon-sur-Saône","71",27,0.100482016801834,141,27612.0934330017,47129,2,"C","Right",0.255400002002716,1,15236,2697,0.00510645816631484
"71153","Le Creusot","71",27,0.100886918604374,54,13114.1044886661,22296,2,"C","Left",0.25220000743866,0,13542,902,0.00411770396115645
"71270","Mâcon","71",27,0.127004772424698,85,18807.1067677799,34294,2,"C","Right",0.253199994564056,1,15186,2307,0.00451956811058365
"71306","Montceau-les-Mines","71",27,0.120890773832798,70,10767.2638399037,19273,2,"C","Right",0.25220000743866,0,12480,943,0.00650118739921451
"72003","Allonnes","72",52,0.108614228665829,46,5041.60366345421,11252,2,"B","Left",0.217999994754791,1,13368,267,0.00912408096127166
"72154","La Flèche","72",52,0.0793433636426926,33,7774.33420969333,16256,2,"I","Left",0.24549999833107,1,12738,731,0.00424473647645021
"72181","Le Mans","72",52,0.124831490218639,360,82252.9432341885,147121,2,"C","Left",0.153999999165535,1,16374,7418,0.00437674307866427
"72264","Sablé-sur-Sarthe","72",52,0.0882917493581772,45,6612.82439698105,13033,2,"C","Right",0.254200011491776,1,12942,521,0.00680495916700039
"73008","Aix-les-Bains","73",84,0.137779727578163,97,20317.4612850412,30419,3,"C","Right",0.268799990415573,1,16016,2279,0.00477421852263681
"73011","Albertville","73",84,0.127866581082344,58,10802.2273610785,19714,2,"C","Right",0.256599992513657,1,14354,1439,0.00536926302893603
"73065","Chambéry","73",84,0.119230769574642,224,31991.5689679533,61435,2,"C","Right",0.27700001001358,1,16786,4160,0.00700184477430244
"73179","La Motte-Servolex","73",84,0.104895107448101,33,5819.27173850199,12281,4,"B","Right",0.27700001001358,1,14710,715,0.00567081268634741
"74010","Annecy","74",84,0.113295696675777,433,69646.6096854114,129589,4,"C","Right",0.253100007772446,1,19150,5137,0.00621710090348732
"74012","Annemasse","74",84,0.125608131289482,209,19069.9641396668,35678,3,"C","Left",0.237199991941452,1,24350,2261,0.0109596430527767
"74042","Bonneville","74",84,0.119868636131287,34,6112.00935800225,13101,4,"C","Right",0.216700002551079,1,18122,609,0.00556281870797284
"74081","Cluses","74",84,0.0916442051529884,41,8688.41635211956,17942,2,"C","Right",0.206900000572205,1,15064,1113,0.00471892671096476
"74133","Gaillard","74",84,0.128070175647736,81,7103.35646564801,11711,4,"B","Right",0.237199991941452,1,33100,570,0.0114030600029321
"74208","Passy","74",84,0.123595505952835,42,5733.55407530556,11485,4,"C","Right",0.249300003051758,1,13604,801,0.00732529936028582
"74224","La Roche-sur-Foron","74",84,0.132127955555916,14,5376.03221513493,12020,4,"C","Right",0.197999998927116,1,24262,719,0.00260415106155546
"74225","Rumilly","74",84,0.115577891469002,51,7080.6827203703,15334,3,"C","Right",0.261399984359741,1,13224,796,0.00720269527870228
"74243","Saint-Julien-en-Genevois","74",84,0.129032254219055,84,7679.23091329778,14318,6,"B","Centre & Others",0.227800011634827,1,40882,589,0.0109385954073267
"74256","Sallanches","74",84,0.0949832797050476,52,9650.96164930448,16722,4,"C","Right",0.228600010275841,1,14566,1495,0.00538806410071555
"74281","Thonon-les-Bains","74",84,0.120897382497787,50,19920.9166610863,36110,4,"C","Right",0.237000003457069,0,19688,2407,0.0025099246611312
"75056","Paris","75",11,0.120537459850311,10289,1382778.99600243,2228409,5,"C","Left",0.165200009942055,1,32522,417223,0.00744081305092511
"76057","Barentin","76",28,0.129107981920242,27,5514.36195625265,12491,2,"C","Left",0.241900011897087,1,12994,426,0.00489630535938707
"76114","Bolbec","76",28,0.0824468061327934,37,5726.97084554239,11851,2,"C","Left",0.265200018882751,1,12852,376,0.00646065799842496
"76157","Canteleu","76",28,0.167441859841347,42,6963.01827687575,15319,2,"B","Left",0.253500014543533,1,15300,430,0.00603186697634881
"76165","Caudebec-lès-Elbeuf","76",28,0.190476194024086,42,5102.87759980887,10625,2,"B","Left",0.250900000333786,1,13509,273,0.00823065009467856
"76216","Déville-lès-Rouen","76",28,0.146853148937225,27,5786.37326044247,10473,2,"B","Left",0.253500014543533,1,13864,429,0.00466613520848729
"76217","Dieppe","76",28,0.111316114664078,113,19254.4241252242,30946,2,"C","Left",0.230200007557869,0,15424,1626,0.0058687810793554
"76231","Elbeuf","76",28,0.112849161028862,48,9363.94491434089,16809,2,"B","Left",0.250900000333786,1,15268,895,0.00512604467872167
"76259","Fécamp","76",28,0.10469313710928,24,10771.1062995337,19591,2,"C","Right",0.259200006723404,1,13176,831,0.0022281833762089
"76322","Le Grand-Quevilly","76",28,0.119448699057102,57,13262.2346656421,25933,2,"B","Left",0.253500014543533,1,11256,653,0.00429791821944362
"76351","Le Havre","76",28,0.122419521212578,600,92708.6310904657,174911,2,"C","Right",0.256900012493134,1,15938,6927,0.00647188932618923
"76410","Maromme","76",28,0.0900243297219276,24,5775.50786581036,11170,2,"B","Left",0.253500014543533,1,14084,411,0.00415547871418795
"76447","Montivilliers","76",28,0.119584053754807,82,7413.34572108286,16284,3,"B","Right",0.256900012493134,1,14222,577,0.0110611325958804
"76451","Mont-Saint-Aignan","76",28,0.121998079121113,41,10438.2464757204,19560,5,"B","Right",0.253500014543533,1,24764,1041,0.00392786279720132
"76484","Oissel","76",28,0.107344634830952,27,5135.16915998196,11444,2,"B","Left",0.253500014543533,1,13430,354,0.00525785989883435
"76498","Le Petit-Quevilly","76",28,0.143164694309235,68,11123.0076666689,22820,2,"B","Left",0.253500014543533,1,13948,929,0.00611345438552274
"76540","Rouen","76",28,0.124354764819145,411,72136.7866730828,112760,2,"C","Left",0.253500014543533,1,20072,8524,0.00569750912059077
"76575","Saint-Étienne-du-Rouvray","76",28,0.172177881002426,97,13042.5651581877,28949,2,"B","Left",0.253500014543533,1,15332,877,0.00743718730353488
"76681","Sotteville-lès-Rouen","76",28,0.115419298410416,90,14617.0303445308,29813,2,"B","Left",0.253500014543533,1,14632,1109,0.00615720142044276
"76758","Yvetot","76",28,0.087671235203743,17,6369.55267708846,12569,2,"C","Left",0.25330001115799,1,13950,730,0.00266894723410479
"77014","Avon","77",11,0.156779661774635,24,7753.38736566605,14224,4,"C","Right",0.257600009441376,1,17514,708,0.00309542124856009
"77053","Brie-Comte-Robert","77",11,0.121212124824524,60,7996.13080959951,17006,4,"I","Left",0.220499992370605,1,15698,1089,0.00750362912122058
"77058","Bussy-Saint-Georges","77",11,0.181631252169609,106,11187.3250736299,26649,4,"B","Right",0.361400008201599,1,19712,1459,0.00947500848525953
"77083","Champs-sur-Marne","77",11,0.144017726182938,109,10777.9211196484,25263,3,"B","Left",0.262600004673004,1,18620,1354,0.0101132675578123
"77108","Chelles","77",11,0.162758618593216,297,23613.5954843045,54311,3,"B","Right",0.250400006771088,1,17532,2900,0.0125775001184131
"77118","Claye-Souilly","77",11,0.131914898753166,51,5333.81025891544,12419,4,"I","Right",0.254599988460541,1,16164,705,0.00956164496379558
"77122","Combs-la-Ville","77",11,0.166472643613815,104,9222.40171569165,22341,4,"B","Right",0.255499988794327,1,16762,859,0.0112768889499844
"77131","Coulommiers","77",11,0.104228124022484,73,7696.44404257888,15476,2,"C","Right",0.203999996185303,1,14130,1017,0.00948489972721735
"77152","Dammarie-les-Lys","77",11,0.16312849521637,84,9625.05415221333,21915,2,"B","Right",0.251200020313263,1,16898,895,0.00872722362613241
"77186","Fontainebleau","77",11,0.121137209236622,65,9111.15166353593,15529,4,"C","Right",0.257600009441376,1,25736,1618,0.00713411458840476
"77243","Lagny-sur-Marne","77",11,0.140096619725227,64,10055.8878364528,21811,4,"B","Right",0.262800008058548,1,18188,1449,0.00636443057449375
"77251","Lieusaint","77",11,0.221611723303795,46,5298.95226076751,13374,3,"B","Left",0.255499988794327,1,14392,546,0.00868096139317497
"77258","Lognes","77",11,0.139563113451004,72,5847.88476214629,14140,3,"B","Left",0.262600004673004,1,15718,824,0.0123121441219328
"77284","Meaux","77",11,0.138297870755196,107,24472.8443799616,55664,2,"C","Right",0.226599991321564,1,15532,3290,0.00437219304543169
"77285","Le Mée-sur-Seine","77",11,0.162162154912949,46,8615.99142744521,20956,2,"B","Right",0.251200020313263,1,15008,629,0.00533890967596283
"77288","Melun","77",11,0.141242936253548,94,19338.639469745,40867,2,"B","Right",0.251200020313263,1,16824,2478,0.00486073491090526
"77294","Mitry-Mory","77",11,0.0993618965148926,147,7787.09794741028,19963,3,"B","Left",0.273900002241135,1,15228,1097,0.0188773790945942
"77296","Moissy-Cramayel","77",11,0.189115643501282,55,6771.31903844287,17759,3,"B","Left",0.255499988794327,1,15788,735,0.00812249425669475
"77305","Montereau-Fault-Yonne","77",11,0.146666660904884,26,8477.38113477971,19123,2,"C","Centre & Others",0.251700013875961,1,13904,975,0.00306698490803146
"77333","Nemours","77",11,0.116598077118397,42,6393.55776192135,13594,2,"C","Right",0.199500009417534,1,14686,729,0.0065691124666368
"77337","Noisiel","77",11,0.158730164170265,52,6147.34398412463,15763,2,"B","Left",0.262600004673004,1,16344,756,0.00845893773543318
"77350","Ozoir-la-Ferrière","77",11,0.143085524439812,80,8357.9835598003,20376,4,"B","Right",0.23589999973774,1,17904,1251,0.00957168669064856
"77373","Pontault-Combault","77",11,0.160570070147514,225,15228.4126539992,38632,4,"B","Left",0.24719999730587,1,16426,2105,0.0147750133327857
"77379","Provins","77",11,0.117886178195477,30,6230.98862559768,12109,2,"C","Right",0.222699999809265,0,16300,738,0.00481464528385692
"77390","Roissy-en-Brie","77",11,0.168009206652641,65,8360.60784878858,23185,4,"B","Right",0.24719999730587,1,15308,869,0.00777455433571355
"77407","Saint-Fargeau-Ponthierry","77",11,0.153409093618393,77,6513.49857661455,14319,4,"B","Right",0.219899997115135,1,16318,704,0.0118216038729867
"77445","Savigny-le-Temple","77",11,0.195542052388191,133,10647.0526726675,30533,2,"B","Left",0.255499988794327,1,15290,987,0.0124917199237147
"77468","Torcy","77",11,0.159836068749428,90,9578.15089006142,23709,2,"B","Left",0.262600004673004,1,16730,1220,0.00939638569417263
"77479","Vaires-sur-Marne","77",11,0.164926931262016,61,5820.99139397539,13739,4,"B","Right",0.260199993848801,1,19406,479,0.010479314582587
"77487","Vaux-le-Pénil","77",11,0.109090909361839,50,4704.65126128252,11223,4,"B","Left",0.251200020313263,1,15872,605,0.0106277803014818
"77514","Villeparisis","77",11,0.168240338563919,207,10901.0976267674,26473,3,"B","Right",0.268500000238419,1,15384,1165,0.0189889135101144
"78005","Achères","78",11,0.214896216988564,83,8914.14578033653,21225,3,"B","Right",0.230499997735023,1,17404,819,0.00931104359804025
"78015","Andrésy","78",11,0.139860138297081,54,5810.43940797089,12559,5,"B","Right",0.214800000190735,1,19008,572,0.00929361726514549
"78029","Aubergenville","78",11,0.180698156356812,38,5010.62532102531,11636,3,"B","Right",0.187199994921684,1,14414,487,0.00758388376008609
"78073","Bois-d'Arcy","78",11,0.173913046717644,32,6400.99034298872,14462,4,"B","Right",0.216100007295609,1,16654,690,0.00499922641424557
"78123","Carrières-sous-Poissy","78",11,0.172354951500893,85,6993.01187702752,16114,3,"B","Right",0.214800000190735,1,18654,586,0.0121549915107724
"78124","Carrières-sur-Seine","78",11,0.175675675272942,39,6393.6595036556,15406,6,"B","Right",0.203700006008148,1,25896,888,0.00609979308058266
"78126","La Celle-Saint-Cloud","78",11,0.152866244316101,78,9104.06640972849,21518,5,"B","Right",0.18860000371933,1,27900,1256,0.00856760006898128
"78138","Chanteloup-les-Vignes","78",11,0.206730768084526,24,3675.89595435866,10518,2,"B","Right",0.214800000190735,1,16302,416,0.00652902048860829
"78146","Chatou","78",11,0.146267145872116,125,14086.4470300835,31616,6,"B","Right",0.203700006008148,1,27804,1969,0.00887377773352256
"78158","Le Chesnay","78",11,0.128571435809135,47,16254.9459575239,29085,6,"B","Right",0.154499992728233,1,25966,1960,0.00289142763825955
"78165","Les Clayes-sous-Bois","78",11,0.130952388048172,39,7577.46508452976,17918,4,"B","Right",0.232400000095367,1,17324,756,0.0051468399477845
"78172","Conflans-Sainte-Honorine","78",11,0.138582676649094,182,15380.6620908104,35686,4,"B","Right",0.234400004148483,1,18814,1905,0.0118330406666135
"78208","Élancourt","78",11,0.174038454890251,66,11351.1915997893,25828,4,"B","Right",0.233300000429153,1,17302,1040,0.00581436754192618
"78242","Fontenay-le-Fleury","78",11,0.185314685106277,15,6605.85963270381,13513,4,"B","Right",0.202199995517731,1,18248,572,0.00227071128271317
"78297","Guyancourt","78",11,0.166792452335358,64,12173.0880576386,28268,4,"B","Left",0.233300000429153,1,19806,1325,0.00525749914047817
